foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_loss_raw,foil_loss_raw,old_grad_raw,foil_grad_raw,old_loss_ratio,foil_loss_ratio,old_grad_ratio,foil_grad_ratio,loss_accuracy_raw,grad_accuracy_raw,loss_accuracy_ratio,grad_accuracy_ratio
state,100,1,57,100,containero1.jpg,containero2.jpg,1.2653456926345825,1.1730351448059082,0.355038084089756,0.32184290140867233,0.01638003319864951,0.017915145741865063,0.0045085417497422895,0.004893915848335932,0.0,0.0,1.0,1.0
state,100,1,58,100,theasea1.jpg,theasea2.jpg,1.0827324390411377,1.1443277597427368,0.4097830206155777,0.45397988706827164,0.014200259881796582,0.014344750505157454,0.005428371065431598,0.005715925487222973,1.0,1.0,1.0,1.0
state,100,1,59,100,dryer1.jpg,dryer2.jpg,1.1391258239746094,1.1166341304779053,0.4986979812383652,0.43422993272542953,0.02107317330274263,0.017742384721266765,0.009177012036254489,0.006850106850085899,0.0,0.0,0.0,0.0
state,100,1,60,100,garbagecans1.jpg,garbagecans2.jpg,1.1801562309265137,1.2202154397964478,0.2983127683401108,0.3310455232858658,0.017499112798232817,0.018851296597700854,0.004294755782632192,0.004974762132892177,1.0,1.0,1.0,1.0
state,100,1,61,100,telephone1.JPG,telephone2.JPG,1.1631953716278076,1.1155219078063965,0.43059132993221283,0.3351215198636055,0.018912458992494868,0.018792738388745255,0.007282997114087595,0.005818027742011423,0.0,0.0,0.0,0.0
state,100,1,62,100,metronome1.jpg,metronome2.JPG,1.2084941864013672,1.1271798610687256,0.36659154295921326,0.2942487671971321,0.017526117161949344,0.016239384999937316,0.00541438038686261,0.004247266752839025,0.0,0.0,0.0,0.0
state,100,1,63,100,bulletandca1.jpg,bulletandca2.jpg,1.125084638595581,0.9792807698249817,0.33604950457811356,0.27693287283182144,0.019380267841788857,0.01814616098336989,0.005583348326600146,0.005046892930441132,0.0,0.0,0.0,0.0
state,100,1,64,100,toast1.jpg,toast2.jpg,1.1718415021896362,1.086464524269104,0.4569014757871628,0.5215253978967667,0.01772587073059638,0.018283127643846066,0.007094362632985531,0.009459801844277367,0.0,1.0,1.0,1.0
state,100,1,65,100,antiquephone1.jpg,antiquephone2.jpg,1.1422978639602661,1.135658621788025,0.3146536722779274,0.311003714799881,0.018298351039585818,0.017769513517053626,0.00499005181613867,0.004908203986094211,0.0,0.0,0.0,0.0
state,100,1,66,100,groomingset1.jpg,groomingset2.jpg,1.126208782196045,1.1349725723266602,0.2992376610636711,0.29032229632139206,0.017249989304812804,0.016956247165025994,0.004667929607218879,0.004410553018014447,1.0,0.0,0.0,0.0
state,100,1,67,100,laptop1.JPG,laptop2.JPG,1.1478016376495361,1.1677669286727905,0.7037696987390518,0.9308396577835083,0.01813176484998301,0.019728262473867893,0.011444749374395059,0.016502302245080182,1.0,1.0,1.0,1.0
state,100,1,68,100,cantaloupe1.jpg,cantaloupe2.jpg,1.0878751277923584,1.3506596088409424,0.31267163902521133,0.5197683721780777,0.013700531690285327,0.01587453505011077,0.003933023774139205,0.006005641003488474,1.0,1.0,1.0,1.0
state,100,1,69,100,accord1.jpg,accord2.jpg,1.267577886581421,1.1800155639648438,0.45918531715869904,0.7082051783800125,0.018293295131937556,0.01570452939103948,0.006864187513750308,0.00957071186635614,0.0,1.0,0.0,1.0
state,100,1,70,100,bottle1.jpg,bottle2.jpg,0.9831969738006592,0.9804772138595581,0.23995330929756165,0.3151640146970749,0.01658576490138385,0.018405666096966814,0.003993198474062429,0.006004315319044177,0.0,1.0,1.0,1.0
state,100,1,71,100,giftbag1.jpg,giftbag2.jpg,1.1149107217788696,1.0970003604888916,0.2783099487423897,0.3308383971452713,0.0142505085127781,0.013343533240597939,0.003607644692187767,0.004035240059831431,0.0,1.0,0.0,1.0
state,100,1,72,100,eggplant1.jpg,eggplant2.jpg,1.0053598880767822,1.1905686855316162,0.2868185490369797,0.39743588119745255,0.016356574116063647,0.018960751630254534,0.004719688442276641,0.006066375818155719,1.0,1.0,1.0,1.0
state,100,1,73,100,player1.jpg,player2.jpg,1.296568751335144,1.26393461227417,0.5444497019052505,0.470902718603611,0.022951105537766064,0.02154021049995268,0.009795934999383873,0.008192284574242988,0.0,0.0,0.0,0.0
state,100,1,74,100,racketball1.jpg,racketball2.jpg,1.0850456953048706,1.0526129007339478,0.40579045563936234,0.31032997369766235,0.01492010626004705,0.014591194768235049,0.0056924227670302205,0.004415208690835729,0.0,0.0,0.0,0.0
state,100,1,75,100,dresser1.JPG,dresser2.JPG,1.1243265867233276,1.1765934228897095,0.293938472867012,0.4177634045481682,0.015762748679109,0.015578104604312627,0.004142038873315088,0.005763128735174388,1.0,1.0,0.0,1.0
state,100,1,76,100,briefcasece1.jpg,briefcasece2.jpg,1.1268770694732666,1.2281897068023682,0.37254688888788223,0.33399317413568497,0.014947486289427936,0.01726694118510982,0.004797761107672798,0.004740005950059097,1.0,0.0,1.0,0.0
state,100,1,77,100,piggybank1.jpg,piggybank2.jpg,1.0981253385543823,1.2348397970199585,0.5744854956865311,0.7615621536970139,0.020907257480681472,0.01672251985827509,0.011271227803545439,0.010549325030139925,1.0,1.0,0.0,0.0
state,100,1,78,100,cerobj1.jpg,cerobj2.jpg,1.2095906734466553,1.1679104566574097,0.3684995695948601,0.33313994854688644,0.019305864831788568,0.018544075370888983,0.005853028900230255,0.005289494862483068,0.0,0.0,0.0,0.0
state,100,1,79,100,bread1.jpg,bread2.jpg,1.0428786277770996,1.039433479309082,0.32291965186595917,0.30195796489715576,0.014280034366107612,0.013823818051412806,0.004494462193303377,0.00407466411532301,0.0,0.0,0.0,0.0
state,100,1,80,100,apple1.jpg,apple2.jpg,1.4477853775024414,1.2948901653289795,0.8713668584823608,0.8731441795825958,0.01668201634725888,0.016182069880206564,0.009265394933892007,0.009710148775615716,0.0,1.0,0.0,1.0
state,100,1,81,100,tiger1.jpg,tiger2.jpg,1.0593891143798828,1.1391901969909668,0.31844547763466835,0.6523830965161324,0.016387596355085875,0.017848394428764208,0.0051098916542820574,0.010536562696687275,1.0,1.0,1.0,1.0
state,100,1,82,100,dishes1.JPG,dishes2.JPG,1.1585584878921509,1.2402030229568481,0.30643288791179657,0.36393658071756363,0.015324631516535087,0.013327540424317058,0.004033478532498221,0.003972932533066097,1.0,1.0,0.0,0.0
state,100,1,83,100,traffic1.jpg,traffic2.jpg,1.0965166091918945,1.0940313339233398,0.3836192786693573,0.5633841082453728,0.016282694795530607,0.016688374243217084,0.005701763087322408,0.008575055912482055,0.0,1.0,1.0,1.0
state,100,1,84,100,dough1.jpg,dough2.jpg,1.2550663948059082,1.2230606079101562,0.3713694363832474,0.4595421254634857,0.018158538168492198,0.01930573815189735,0.005435602229459298,0.007324935560225169,0.0,1.0,1.0,1.0
state,100,1,85,100,briefcase1.JPG,briefcase2.JPG,1.1806867122650146,1.1178523302078247,0.28670405596494675,0.31925923377275467,0.017847064817375035,0.019054511294503605,0.004193368262605589,0.005348028129986989,0.0,1.0,1.0,1.0
state,100,1,86,100,glassjuice1.JPG,glassjuice2.JPG,1.1131701469421387,1.1093517541885376,0.5166741460561752,0.6639184653759003,0.019145163874317937,0.016095616784156958,0.00900940852783972,0.009545763518387075,0.0,1.0,0.0,1.0
state,100,1,87,100,barnmail1.jpg,barnmail2.jpg,1.1658093929290771,1.1510754823684692,0.30789411813020706,0.317767970263958,0.015828332885250027,0.015191968707469071,0.0043641680200582,0.004364360220117223,0.0,1.0,0.0,1.0
state,100,1,88,100,coffeegrind1.jpg,coffeegrind2.jpg,1.1655113697052002,1.1112966537475586,0.3083141818642616,0.2546630799770355,0.01961350791851185,0.017941504925571047,0.005368632899899576,0.004262975499233101,0.0,0.0,0.0,0.0
state,100,1,89,100,toilet1.JPG,toilet2.JPG,1.1530858278274536,1.0978301763534546,0.46680284291505814,0.4358152821660042,0.017191654310056263,0.01790614103313584,0.007054669359111005,0.007158354418753137,0.0,0.0,1.0,1.0
state,100,1,90,100,present1.jpg,present2.jpg,1.1671828031539917,1.1759066581726074,0.4034350588917732,0.42979828268289566,0.015558355647317803,0.016897554097591742,0.005562004684570756,0.00635115643894737,1.0,1.0,1.0,1.0
state,100,1,91,100,handshake1.JPG,handshake2.JPG,1.121999979019165,1.1045995950698853,0.34446411579847336,0.31582704186439514,0.016096255806423727,0.015313708428651606,0.005004678283016686,0.004486991296572556,0.0,0.0,0.0,0.0
state,100,1,92,100,ballofyarn1.jpg,ballofyarn2.jpg,1.0558466911315918,1.0524444580078125,0.2791272774338722,0.2889333888888359,0.01845598028613229,0.01711656176528983,0.004828686281298209,0.004654409334130765,0.0,1.0,0.0,0.0
state,100,1,93,100,typewriter1.jpg,typewriter2.jpg,1.179506540298462,1.2059972286224365,0.7922363765537739,0.9921111240983009,0.0160925858311917,0.016301584264904415,0.011469809927286738,0.014077985333323335,1.0,1.0,1.0,1.0
state,100,1,94,100,belt1.jpg,belt2.jpg,1.1921837329864502,1.1438095569610596,0.29212988168001175,0.5154736414551735,0.01639982101979955,0.01702317185176892,0.0040550164033041885,0.007866823270375722,0.0,1.0,1.0,1.0
state,100,1,95,100,accordion1.JPG,accordion2.JPG,1.186208724975586,1.2772151231765747,0.3795256242156029,0.3473019450902939,0.01457426457216927,0.014068640321941299,0.004789136196973564,0.0039401903145483246,1.0,0.0,0.0,0.0
state,100,1,96,100,sweater1.jpg,sweater2.jpg,1.1748331785202026,1.084970235824585,0.4402875378727913,0.3335583359003067,0.018617889353968492,0.0171541089693607,0.0071869009878649205,0.0054072120728667315,0.0,0.0,0.0,0.0
state,100,1,97,100,polarbear1.jpg,polarbear2.jpg,1.1121817827224731,1.2333705425262451,0.4327581226825714,0.5286837518215179,0.01486409751293302,0.019463655436058047,0.005973429571888709,0.00850275501322075,1.0,1.0,1.0,1.0
state,100,1,98,100,boxcookies1.JPG,boxcookies2.JPG,1.1893846988677979,1.1975598335266113,0.35456812381744385,0.35823794454336166,0.01697510821325797,0.018725856614615666,0.005272045508892924,0.005708083273093282,1.0,1.0,1.0,1.0
state,100,1,99,100,drum1.jpg,drum2.jpg,1.265582799911499,1.4312934875488281,0.459054596722126,0.6833862811326981,0.01484372741768212,0.01609635064548013,0.005430210449370068,0.007770795955572927,1.0,1.0,1.0,1.0
state,100,1,100,100,waffleiron1.jpg,waffleiron2.jpg,1.131909966468811,1.0359129905700684,0.24703360348939896,0.26043568551540375,0.01811074737729357,0.017737939060284733,0.003923719916473303,0.004470630237936779,0.0,1.0,0.0,1.0
state,1000,1,1,1000,accord1.jpg,accord2.jpg,0.7501325607299805,0.7381668090820312,0.3364088833332062,0.8475941643118858,0.010825682955481385,0.009824075802667942,0.005028849072916686,0.011454419953254224,0.0,1.0,0.0,1.0
state,1000,1,2,1000,bagel1.JPG,bagel2.jpg,0.6384322643280029,0.5937231779098511,0.2741968594491482,0.21248221397399902,0.007790447547217049,0.006744709428611706,0.0034104766884718815,0.002472187895849712,0.0,0.0,0.0,0.0
state,1000,1,3,1000,container1.JPG,container2.JPG,0.8484818935394287,0.6551083922386169,0.24861925840377808,0.2371574118733406,0.010866654198983207,0.008639576587112787,0.0031654994943866805,0.003040986174201819,0.0,0.0,0.0,0.0
state,1000,1,4,1000,accordion1.JPG,accordion2.JPG,0.6215147972106934,0.6569364070892334,0.3437345623970032,0.22027002274990082,0.007636194962444917,0.007236214055108006,0.004337497997213434,0.0024989949595555947,1.0,0.0,0.0,0.0
state,1000,1,5,1000,dough1.jpg,dough2.jpg,0.570228099822998,0.6057353615760803,0.17262039706110954,0.2277868129312992,0.008250168085317892,0.009561397206565663,0.00252658329735894,0.0036308395547154453,1.0,1.0,1.0,1.0
state,1000,1,6,1000,rhinoceros1.jpg,rhinoceros2.jpg,0.6229836940765381,0.6016372442245483,0.21348907053470612,0.21745504438877106,0.008921770429292963,0.008671864233876532,0.0031138544852749757,0.0031904300895291096,0.0,1.0,0.0,1.0
state,1000,1,7,1000,coffeegrind1.jpg,coffeegrind2.jpg,0.6093732118606567,0.5456953048706055,0.14970840513706207,0.13821227476000786,0.010254680157415423,0.008810064321871869,0.0026068520894837587,0.0023136276410711683,0.0,0.0,0.0,0.0
state,1000,1,8,1000,teacupplate1.jpg,teacupplate2.jpg,0.6587016582489014,0.5258662700653076,0.1918610855937004,0.15605254098773003,0.008345172495794839,0.007123377673001251,0.002497708156840824,0.0021405967373696816,0.0,0.0,0.0,0.0
state,1000,1,9,1000,cerobj1.jpg,cerobj2.jpg,0.6560297608375549,0.5969388484954834,0.23632587864995003,0.19024581462144852,0.010470667612103551,0.009478191530191138,0.0037536602800682327,0.0030206652292480317,0.0,0.0,0.0,0.0
state,1000,1,10,1000,deepfryer1.jpg,deepfryer2.jpg,0.7340922355651855,0.7780320644378662,0.30716422945261,0.43593546003103256,0.01059005104083669,0.013765656292225916,0.004536188663630884,0.008084445680990428,1.0,1.0,1.0,1.0
state,1000,1,11,1000,tiger1.jpg,tiger2.jpg,0.4622790813446045,0.5461816787719727,0.147359449416399,0.24272844567894936,0.007150954154281373,0.00855736474755151,0.002364583181854174,0.003920278590637055,1.0,1.0,1.0,1.0
state,1000,1,12,1000,egg1.jpg,egg2.jpg,0.48233646154403687,0.606797456741333,0.15872130542993546,0.27422241121530533,0.005901517663932801,0.007450015820057482,0.0019359293311527492,0.0033971626362830324,1.0,1.0,1.0,1.0
state,1000,1,13,1000,seatbelt1.jpg,seatbelt2.jpg,0.4261351227760315,0.4058840572834015,0.14652471989393234,0.1298191212117672,0.006800533042467842,0.006809747013243007,0.0023677228153483206,0.0021922613613455737,0.0,0.0,1.0,0.0
state,1000,1,14,1000,racketball1.jpg,racketball2.jpg,0.5080099105834961,0.47247183322906494,0.292021743953228,0.22925182431936264,0.006985477090836341,0.006549348327712376,0.004096476890093661,0.003261672197062479,0.0,0.0,0.0,0.0
state,1000,1,15,1000,sweater1.jpg,sweater2.jpg,0.5838812589645386,0.594405472278595,0.24333448708057404,0.30098189413547516,0.009252919371029383,0.009397950198792247,0.003971997195356127,0.004879125347867348,1.0,1.0,1.0,1.0
state,1000,1,16,1000,player1.jpg,player2.jpg,0.6696510314941406,0.6006388068199158,0.2871168628334999,0.2041437178850174,0.011853772876655738,0.010236199094241547,0.005165909937505022,0.0035514839156530957,0.0,0.0,0.0,0.0
state,1000,1,17,1000,ballofyarn1.jpg,ballofyarn2.jpg,0.3998313844203949,0.41520190238952637,0.11702082306146622,0.12453750520944595,0.006988969336761503,0.006752687947798012,0.0020243698435277223,0.00200616664251018,1.0,1.0,0.0,0.0
state,1000,1,18,1000,antiquechest1.jpg,antiquechest2.jpg,0.5809370875358582,0.6143244504928589,0.2413351833820343,0.31056252121925354,0.00888072368358955,0.009199873584348836,0.0036248474842974806,0.004516223088517361,1.0,1.0,1.0,1.0
state,1000,1,19,1000,cheese1.JPG,cheese2.JPG,0.49185582995414734,0.5037937164306641,0.16804058104753494,0.1764603778719902,0.010477876917811218,0.009979903640697495,0.0035446792693138223,0.003455597289439209,1.0,1.0,0.0,0.0
state,1000,1,20,1000,banana1.jpg,banana2.jpg,0.42799967527389526,0.4918341636657715,0.17834768816828728,0.15581856667995453,0.006389530397873154,0.007436429671695823,0.002646677026069391,0.002318100765752501,1.0,0.0,1.0,0.0
state,1000,1,21,1000,redbox1.jpg,redbox2.jpg,0.5389236211776733,0.5705947279930115,0.17255162075161934,0.18400585278868675,0.007949764213553723,0.007627173763872094,0.0024859943968973033,0.0023822548737708247,1.0,1.0,0.0,0.0
state,1000,1,22,1000,bandagetape1.jpg,bandagetape2.jpg,0.5105504989624023,0.6378252506256104,0.18855443596839905,0.3650994300842285,0.009502703599776745,0.010143237642292345,0.0036677124735448705,0.006105550298135014,1.0,1.0,1.0,1.0
state,1000,1,23,1000,barnmail1.jpg,barnmail2.jpg,0.5791978240013123,0.521064817905426,0.219109445810318,0.1570778265595436,0.00786383779399087,0.006877047187117762,0.0031057119314428713,0.002157373561374008,0.0,0.0,0.0,0.0
state,1000,1,24,1000,babytoy1.JPG,babytoy2.JPG,0.5245223641395569,0.4991457462310791,0.16207846254110336,0.18578878790140152,0.005890963023175248,0.005470835956348836,0.0018546955614049238,0.0020729599786411083,0.0,1.0,0.0,1.0
state,1000,1,25,1000,bottle1.jpg,bottle2.jpg,0.4003233313560486,0.3664821684360504,0.09974398650228977,0.1161305233836174,0.006753141878319475,0.006879658524825736,0.0016598959850306781,0.0022124489092800723,0.0,1.0,1.0,1.0
state,1000,1,26,1000,crayon1.jpg,crayon2.jpg,0.5785737633705139,0.5694351196289062,0.253220371901989,0.2510961964726448,0.007430308450658309,0.007545866944165972,0.0032669720554947645,0.0033727014753271323,0.0,0.0,1.0,1.0
state,1000,1,27,1000,clipboard1.jpg,clipboard2.jpg,0.4199860990047455,0.5195506811141968,0.15841661766171455,0.1662132330238819,0.007616444737717936,0.009454721243269269,0.002862659556370307,0.00303105306667982,1.0,1.0,1.0,1.0
state,1000,1,28,1000,twofingers1.JPG,twofingers2.JPG,0.3435446619987488,0.3491455316543579,0.13013888895511627,0.13713960349559784,0.0050632145476835685,0.0051052423039127295,0.0018932425521997114,0.001996377387906383,1.0,1.0,1.0,1.0
state,1000,1,29,1000,padlock1.jpg,padlock2.jpg,0.5625823140144348,0.49634185433387756,0.15172557905316353,0.27360695973038673,0.008695438622874464,0.008203585335186581,0.0023950725323659775,0.00455920969126506,0.0,1.0,0.0,1.0
state,1000,1,30,1000,lunchbox1.jpg,lunchbox2.jpg,0.6567012071609497,0.5906621813774109,0.24102647602558136,0.16165655851364136,0.007198284341222379,0.006571618661983683,0.0027195333611106758,0.001899431103511666,0.0,0.0,0.0,0.0
state,1000,1,31,1000,dishes1.JPG,dishes2.JPG,0.49986451864242554,0.5322967767715454,0.17391784116625786,0.21219367906451225,0.006611871249005462,0.005720197966654433,0.0022892251662114476,0.0023164232878272527,1.0,1.0,0.0,1.0
state,1000,1,32,1000,carton1.jpg,carton2.jpg,0.6410443782806396,0.5671643614768982,0.2929753288626671,0.2994184121489525,0.010760383891613151,0.010000392428531667,0.0049963285927724504,0.005260483191659919,0.0,1.0,0.0,1.0
state,1000,1,33,1000,garbagecans1.jpg,garbagecans2.jpg,0.552849292755127,0.6016952395439148,0.152668047696352,0.15679727867245674,0.008197535106644376,0.009295682591886527,0.0021979346855161555,0.0023562595160264593,1.0,1.0,1.0,1.0
state,1000,1,34,1000,eggplant1.jpg,eggplant2.jpg,0.4412379264831543,0.5001826882362366,0.13606589287519455,0.15545706450939178,0.0071786640116964385,0.007965806455900162,0.002239006591963163,0.00237286320012138,1.0,1.0,1.0,1.0
state,1000,1,35,1000,belt1.jpg,belt2.jpg,0.5666565895080566,0.46630096435546875,0.17405608668923378,0.14502081647515297,0.007794995343832437,0.006939897820017043,0.002416049609717387,0.002213213328454605,0.0,0.0,0.0,0.0
state,1000,1,36,1000,containero1.jpg,containero2.jpg,0.5444063544273376,0.5284909009933472,0.1917698159813881,0.1992381252348423,0.0070473975696780464,0.008071362189333194,0.002435237965834412,0.00302959802565731,0.0,1.0,1.0,1.0
state,1000,1,37,1000,alligatorsk1.jpg,alligatorsk2.jpg,0.4522199034690857,0.374895840883255,0.2256840355694294,0.1845538206398487,0.007042463652730301,0.006118439572149361,0.003650492454093436,0.0030678765531939878,0.0,0.0,0.0,0.0
state,1000,1,38,1000,glassjuice1.JPG,glassjuice2.JPG,0.5071033835411072,0.5203742980957031,0.28746191412210464,0.3306090980768204,0.008721557441856405,0.007550125787288937,0.005012563218596266,0.004753469637994985,1.0,1.0,0.0,0.0
state,1000,1,39,1000,cabinet1.jpg,cabinet2.jpg,0.4480555057525635,0.44860076904296875,0.19994384422898293,0.17893701046705246,0.00694563904113465,0.007233930910542661,0.0030589492598102693,0.002853103474082737,1.0,0.0,1.0,0.0
state,1000,1,40,1000,abacus1.jpg,abacus2.jpg,0.8928766250610352,0.8657519221305847,0.7103804349899292,0.6904154121875763,0.008072271691817488,0.007795174475793935,0.00654510284628587,0.006391782225930591,0.0,0.0,0.0,0.0
state,1000,1,41,1000,handshake1.JPG,handshake2.JPG,0.4266584515571594,0.4338644742965698,0.20568304136395454,0.15421270579099655,0.006120858918589497,0.006014916252533593,0.0029883445127887776,0.0021909177397235187,1.0,0.0,0.0,0.0
